"WRITE";"9888.0";"";"3031950255";"21.055210 s"
"WRITE";"9888.0";"";"3032238237";"21.057210 s"
"WRITE";"9888.0";"";"3032526218";"21.059210 s"
"WRITE";"9888.0";"";"3032814199";"21.061210 s"
"WRITE";"9888.0";"";"3033102181";"21.063210 s"
"WRITE";"9888.0";"";"3033390162";"21.065209 s"
"WRITE";"9888.0";"";"3033678144";"21.067209 s"
"WRITE";"9888.0";"";"3033966125";"21.069209 s"
"WRITE";"9888.0";"";"3034254106";"21.071209 s"
"WRITE";"9888.0";"";"3034542088";"21.073209 s"
"WRITE";"9888.0";"";"3034830069";"21.075209 s"
"WRITE";"9888.0";"";"3035118051";"21.077209 s"
"WRITE";"9888.0";"";"3035406032";"21.079209 s"
"WRITE";"9888.0";"";"3035694014";"21.081208 s"
"WRITE";"9888.0";"";"3035981995";"21.083208 s"
"WRITE";"9888.0";"";"3036269976";"21.085208 s"
"WRITE";"9888.0";"";"3036557958";"21.087208 s"
"WRITE";"9888.0";"";"3036845939";"21.089208 s"
"WRITE";"9888.0";"";"3037133921";"21.091208 s"
"WRITE";"9888.0";"";"3037421902";"21.093208 s"
"WRITE";"9888.0";"";"3037709884";"21.095208 s"
"WRITE";"9888.0";"";"3037997865";"21.097207 s"
"WRITE";"9888.0";"";"3038285846";"21.099207 s"
"WRITE";"9888.0";"";"3038573828";"21.101207 s"
"WRITE";"9888.0";"";"3038861809";"21.103207 s"
"WRITE";"9888.0";"";"3039149791";"21.105207 s"
"WRITE";"9888.0";"";"3039437772";"21.107207 s"
"WRITE";"9888.0";"";"3039725753";"21.109207 s"
"WRITE";"9888.0";"";"3040013735";"21.111206 s"
"WRITE";"9888.0";"";"3040301716";"21.113206 s"
"WRITE";"9888.0";"";"3040589698";"21.115206 s"
"WRITE";"9888.0";"";"3040877679";"21.117206 s"
"WRITE";"9888.0";"";"3041165661";"21.119206 s"
"WRITE";"9888.0";"";"3041453642";"21.121206 s"
"WRITE";"9888.0";"";"3041741623";"21.123206 s"
"WRITE";"9888.0";"";"3042029605";"21.125206 s"
"WRITE";"9888.0";"";"3042317586";"21.127205 s"
"WRITE";"9888.0";"";"3042605568";"21.129205 s"
"WRITE";"9888.0";"";"3042893549";"21.131205 s"
"WRITE";"9888.0";"";"3043181531";"21.133205 s"
"WRITE";"9888.0";"";"3043469512";"21.135205 s"
"WRITE";"9888.0";"";"3043757493";"21.137205 s"
"WRITE";"9888.0";"";"3044045475";"21.139205 s"
"WRITE";"9888.0";"";"3044333456";"21.141205 s"
"WRITE";"9888.0";"";"3044621438";"21.143204 s"
"WRITE";"9888.0";"";"3044909419";"21.145204 s"
"WRITE";"9888.0";"";"3045197400";"21.147204 s"
"WRITE";"9888.0";"";"3045485382";"21.149204 s"
"WRITE";"9888.0";"";"3045773363";"21.151204 s"
"WRITE";"9888.0";"";"3046061345";"21.153204 s"
"WRITE";"9888.0";"";"3046349326";"21.155204 s"
"WRITE";"9888.0";"";"3046637308";"21.157204 s"
"WRITE";"9888.0";"";"3046925289";"21.159203 s"
"WRITE";"9888.0";"";"3047213270";"21.161203 s"
"WRITE";"9888.0";"";"3047501252";"21.163203 s"
"WRITE";"9888.0";"";"3047789233";"21.165203 s"
"WRITE";"9888.0";"";"3048077215";"21.167203 s"
"WRITE";"9888.0";"";"3048365196";"21.169203 s"
"WRITE";"9888.0";"";"3048653178";"21.171203 s"
"WRITE";"9888.0";"";"3048941159";"21.173202 s"
"WRITE";"9888.0";"";"3049229140";"21.175202 s"
"WRITE";"9888.0";"";"3049517122";"21.177202 s"
"WRITE";"9888.0";"";"3049805103";"21.179202 s"
"WRITE";"9888.0";"";"3050093085";"21.181202 s"
"WRITE";"9888.0";"";"3050381066";"21.183202 s"
"WRITE";"9888.0";"";"3050669048";"21.185202 s"
"WRITE";"9888.0";"";"3050957029";"21.187202 s"
"WRITE";"9888.0";"";"3051245010";"21.189201 s"
"WRITE";"9888.0";"";"3051532992";"21.191201 s"
"WRITE";"9888.0";"";"3051820973";"21.193201 s"
"WRITE";"9888.0";"";"3052108955";"21.195201 s"
"WRITE";"9888.0";"";"3052396936";"21.197201 s"
"WRITE";"9888.0";"";"3052684917";"21.199201 s"
"WRITE";"9888.0";"";"3052972899";"21.201201 s"
"WRITE";"9888.0";"";"3053260880";"21.203201 s"
"WRITE";"9888.0";"";"3053548862";"21.205200 s"
"WRITE";"9888.0";"";"3053836843";"21.207200 s"
"WRITE";"9888.0";"";"3054124825";"21.209200 s"
"WRITE";"9888.0";"";"3054412806";"21.211200 s"
"WRITE";"9888.0";"";"3054700787";"21.213200 s"
"WRITE";"9888.0";"";"3054988769";"21.215200 s"
"WRITE";"9888.0";"";"3055276750";"21.217200 s"
"WRITE";"9888.0";"";"3055564732";"21.219200 s"
"WRITE";"9888.0";"";"3055852713";"21.221199 s"
"WRITE";"9888.0";"";"3056140695";"21.223199 s"
"WRITE";"9888.0";"";"3056428676";"21.225199 s"
"WRITE";"9888.0";"";"3056716657";"21.227199 s"
"WRITE";"9888.0";"";"3057004639";"21.229199 s"
"WRITE";"9888.0";"";"3057292620";"21.231199 s"
"WRITE";"9888.0";"";"3057580602";"21.233199 s"
"WRITE";"9888.0";"";"3057868583";"21.235198 s"
"WRITE";"9888.0";"";"3058156564";"21.237198 s"
"WRITE";"9888.0";"";"3058444546";"21.239198 s"
"WRITE";"9888.0";"";"3058732527";"21.241198 s"
"WRITE";"9888.0";"";"3059020509";"21.243198 s"
"WRITE";"9888.0";"";"3059308490";"21.245198 s"
"WRITE";"9888.0";"";"3059596472";"21.247198 s"
"WRITE";"9888.0";"";"3059884453";"21.249198 s"
"WRITE";"9888.0";"";"3060172434";"21.251197 s"
"WRITE";"9888.0";"";"3060460416";"21.253197 s"
"WRITE";"9888.0";"";"3060748397";"21.255197 s"
"WRITE";"9888.0";"";"3061036379";"21.257197 s"
"WRITE";"9888.0";"";"3061324360";"21.259197 s"
"WRITE";"9888.0";"";"3061612342";"21.261197 s"
"WRITE";"9888.0";"";"3061900323";"21.263197 s"
"WRITE";"9888.0";"";"3062188304";"21.265197 s"
"WRITE";"9888.0";"";"3062476286";"21.267196 s"
"WRITE";"9888.0";"";"3062764267";"21.269196 s"
"WRITE";"9888.0";"";"3063052249";"21.271196 s"
"WRITE";"9888.0";"";"3063340230";"21.273196 s"
"WRITE";"9888.0";"";"3063628211";"21.275196 s"
"WRITE";"9888.0";"";"3063916193";"21.277196 s"
"WRITE";"9888.0";"";"3064204174";"21.279196 s"
"WRITE";"9888.0";"";"3064492156";"21.281196 s"
"WRITE";"9888.0";"";"3064780137";"21.283195 s"
"WRITE";"9888.0";"";"3065068119";"21.285195 s"
"WRITE";"9888.0";"";"3065356100";"21.287195 s"
"WRITE";"9888.0";"";"3065644081";"21.289195 s"
"WRITE";"9888.0";"";"3065932063";"21.291195 s"
"WRITE";"9888.0";"";"3066220044";"21.293195 s"
"WRITE";"9888.0";"";"3066508026";"21.295195 s"
"WRITE";"9888.0";"";"3066796007";"21.297194 s"
"WRITE";"9888.0";"";"3067083989";"21.299194 s"
"WRITE";"9888.0";"";"3067371970";"21.301194 s"
"WRITE";"9888.0";"";"3067659951";"21.303194 s"
"WRITE";"9888.0";"";"3067947933";"21.305194 s"
"WRITE";"9888.0";"";"3068235914";"21.307194 s"
"WRITE";"9888.0";"";"3068523896";"21.309194 s"
"WRITE";"9888.0";"";"3068811877";"21.311194 s"
"WRITE";"9888.0";"";"3069099859";"21.313193 s"
"WRITE";"9888.0";"";"3069387840";"21.315193 s"
"WRITE";"9888.0";"";"3069675821";"21.317193 s"
"WRITE";"9888.0";"";"3069963803";"21.319193 s"
"WRITE";"9888.0";"";"3070251784";"21.321193 s"
"WRITE";"9888.0";"";"3070539766";"21.323193 s"
"WRITE";"9888.0";"";"3070827747";"21.325193 s"
"WRITE";"9888.0";"";"3071115728";"21.327193 s"
"WRITE";"9888.0";"";"3071403710";"21.329192 s"
"WRITE";"9888.0";"";"3071691691";"21.331192 s"
"WRITE";"9888.0";"";"3071979673";"21.333192 s"
