WRITE,-73.0,,15330960,106.465000 
WRITE,-74.0,,15618941,108.464868 
WRITE,-75.0,,15906923,110.464743 
WRITE,-76.0,,16194904,112.464611 
WRITE,-76.0,,16482885,114.464479 
WRITE,-77.0,,16770867,116.464354 
WRITE,-78.0,,17058848,118.464222 
WRITE,-79.0,,17346830,120.464097 
WRITE,-80.0,,17634811,122.463965 
WRITE,-81.0,,17922793,124.463840 
WRITE,-82.0,,18210774,126.463708 
WRITE,-83.0,,18498755,128.463576 
WRITE,-83.0,,18786737,130.463451 
WRITE,-84.0,,19074718,132.463319 
WRITE,-85.0,,19362700,134.463194 
WRITE,-86.0,,19650681,136.463063 
WRITE,-86.0,,19938662,138.462931 
WRITE,-87.0,,20226644,140.462806 
WRITE,-88.0,,20514625,142.462674 
WRITE,-89.0,,20802607,144.462549 
WRITE,-89.0,,21090588,146.462417 
WRITE,-90.0,,21378570,148.462292 
WRITE,-91.0,,21666551,150.462160 
WRITE,-91.0,,21954532,152.462028 
WRITE,-92.0,,22242514,154.461903 
WRITE,-92.0,,22530495,156.461771 
WRITE,-93.0,,22818477,158.461646 
WRITE,-94.0,,23106458,160.461514 
WRITE,-94.0,,23394440,162.461389 
WRITE,-95.0,,23682421,164.461257 
WRITE,-95.0,,23970402,166.461125 
WRITE,-96.0,,24258384,168.461000 
WRITE,-96.0,,24546365,170.460868 
WRITE,-97.0,,24834347,172.460743 
WRITE,-97.0,,25122328,174.460611 
WRITE,-97.0,,25410309,176.460479 
WRITE,-98.0,,25698291,178.460354 
WRITE,-98.0,,25986272,180.460222 
WRITE,-98.0,,26274254,182.460097 
WRITE,-99.0,,26562235,184.459965 
WRITE,-99.0,,26850217,186.459840 
WRITE,-99.0,,27138198,188.459708 
WRITE,-100.0,,27426179,190.459576 
WRITE,-100.0,,27714161,192.459451 
WRITE,-100.0,,28002142,194.459319 
WRITE,-101.0,,28290124,196.459194 
WRITE,-101.0,,28578105,198.459063 
WRITE,-101.0,,28866087,200.458938 
WRITE,-101.0,,29154068,202.458806 
WRITE,-102.0,,29442049,204.458674 
WRITE,-102.0,,29730031,206.458549 
WRITE,-102.0,,30018012,208.458417 
WRITE,-103.0,,30305994,210.458292 
WRITE,-103.0,,30593975,212.458160 
WRITE,-103.0,,30881956,214.458028 
WRITE,-104.0,,31169938,216.457903 
WRITE,-104.0,,31457919,218.457771 
WRITE,-104.0,,31745901,220.457646 
WRITE,-105.0,,32033882,222.457514 
WRITE,-105.0,,32321864,224.457389 
WRITE,-105.0,,32609845,226.457257 
WRITE,-106.0,,32897826,228.457125 
WRITE,-106.0,,33185808,230.457000 
WRITE,-106.0,,33473789,232.456868 
WRITE,-107.0,,33761771,234.456743 
WRITE,-107.0,,34049752,236.456611 
WRITE,-107.0,,34337734,238.456486 
WRITE,-108.0,,34625715,240.456354 
WRITE,-108.0,,34913696,242.456222 
WRITE,-108.0,,35201678,244.456097 
WRITE,-109.0,,35489659,246.455965 
WRITE,-109.0,,35777641,248.455840 
WRITE,-109.0,,36065622,250.455708 
WRITE,-109.0,,36353604,252.455583 
WRITE,-109.0,,36641585,254.455451 
WRITE,-109.0,,36929566,256.455319 
WRITE,-109.0,,37217548,258.455194 
WRITE,-110.0,,37505529,260.455063 
WRITE,-110.0,,37793511,262.454937 
WRITE,-110.0,,38081492,264.454806 
WRITE,-110.0,,38369473,266.454674 
WRITE,-110.0,,38657455,268.454549 
WRITE,-110.0,,38945436,270.454417 
WRITE,-111.0,,39233418,272.454292 
WRITE,-111.0,,39521399,274.454160 
WRITE,-111.0,,39809381,276.454035 
WRITE,-111.0,,40097362,278.453903 
WRITE,-111.0,,40385343,280.453771 
WRITE,-111.0,,40673325,282.453646 
WRITE,-112.0,,40961306,284.453514 
WRITE,-112.0,,41249288,286.453389 
WRITE,-112.0,,41537269,288.453257 
WRITE,-112.0,,41825251,290.453132 
WRITE,-112.0,,42113232,292.453000 
WRITE,-112.0,,42401213,294.452868 
WRITE,-112.0,,42689195,296.452743 
WRITE,-112.0,,42977176,298.452611 
WRITE,-112.0,,43265158,300.452486 
WRITE,-112.0,,43553139,302.452354 
WRITE,-112.0,,43841120,304.452222 
WRITE,-112.0,,44129102,306.452097 
WRITE,-112.0,,44417083,308.451965 
WRITE,-112.0,,44705065,310.451840 
WRITE,-112.0,,44993046,312.451708 
WRITE,-112.0,,45281028,314.451583 
WRITE,-112.0,,45569009,316.451451 
WRITE,-112.0,,45856990,318.451319 
WRITE,-112.0,,46144972,320.451194 
WRITE,-112.0,,46432953,322.451063 
WRITE,-112.0,,46720935,324.450938 
WRITE,-112.0,,47008916,326.450806 
WRITE,-112.0,,47296898,328.450681 
WRITE,-112.0,,47584879,330.450549 
WRITE,-112.0,,47872860,332.450417 
WRITE,-112.0,,48160842,334.450292 
WRITE,-112.0,,48448823,336.450160 
WRITE,-112.0,,48736805,338.450035 
WRITE,-112.0,,49024786,340.449903 
WRITE,-112.0,,49312767,342.449771 
WRITE,-112.0,,49600749,344.449646 
WRITE,-112.0,,49888730,346.449514 
WRITE,-112.0,,50176712,348.449389 
WRITE,-112.0,,50464693,350.449257 
WRITE,-112.0,,50752675,352.449132 
WRITE,-112.0,,51040656,354.449000 
WRITE,-112.0,,51328637,356.448868 
WRITE,-112.0,,51616619,358.448743 
WRITE,-112.0,,51904600,360.448611 
WRITE,-112.0,,52192582,362.448486 
WRITE,-112.0,,52480563,364.448354 
WRITE,-112.0,,52768545,366.448229 
WRITE,-112.0,,53056526,368.448097 
WRITE,-112.0,,53344507,370.447965 
WRITE,-112.0,,53632489,372.447840 
WRITE,-112.0,,53920470,374.447708 
WRITE,-112.0,,54208452,376.447583 
WRITE,-112.0,,54496433,378.447451 
WRITE,-112.0,,54784415,380.447326 
WRITE,-112.0,,55072396,382.447194 
WRITE,-112.0,,55360377,384.447063 
WRITE,-112.0,,55648359,386.446938 
WRITE,-112.0,,55936340,388.446806 
WRITE,-112.0,,56224322,390.446681 
WRITE,-112.0,,56512303,392.446549 
WRITE,-112.0,,56800284,394.446417 
WRITE,-112.0,,57088266,396.446292 
WRITE,-112.0,,57376247,398.446160 
WRITE,-112.0,,57664229,400.446035 
WRITE,-112.0,,57952210,402.445903 
WRITE,-112.0,,58240192,404.445778 
WRITE,-112.0,,58528173,406.445646 
WRITE,-112.0,,58816154,408.445514 
WRITE,-112.0,,59104136,410.445389 
WRITE,-112.0,,59392117,412.445257 
WRITE,-112.0,,59680099,414.445132 
WRITE,-112.0,,59968080,416.445000 
WRITE,-112.0,,60256062,418.444875 
WRITE,-112.0,,60544043,420.444743 
