WRITE,-898.0,,78100288,542.363111 ms
WRITE,-896.0,,78388270,544.362986 ms
WRITE,-894.0,,78676251,546.362854 ms
WRITE,-892.0,,78964233,548.362729 ms
WRITE,-890.0,,79252214,550.362597 ms
WRITE,-888.0,,79540195,552.362465 ms
WRITE,-886.0,,79828177,554.362340 ms
WRITE,-884.0,,80116158,556.362208 ms
WRITE,-883.0,,80404140,558.362083 ms
WRITE,-881.0,,80692121,560.361951 ms
WRITE,-880.0,,80980103,562.361826 ms
WRITE,-878.0,,81268084,564.361694 ms
WRITE,-877.0,,81556065,566.361563 ms
WRITE,-875.0,,81844047,568.361438 ms
WRITE,-874.0,,82132028,570.361306 ms
WRITE,-873.0,,82420010,572.361181 ms
WRITE,-872.0,,82707991,574.361049 ms
WRITE,-870.0,,82995973,576.360924 ms
WRITE,-869.0,,83283954,578.360792 ms
WRITE,-868.0,,83571935,580.360660 ms
WRITE,-867.0,,83859917,582.360535 ms
WRITE,-866.0,,84147898,584.360403 ms
WRITE,-865.0,,84435880,586.360278 ms
WRITE,-864.0,,84723861,588.360146 ms
WRITE,-863.0,,85011842,590.360014 ms
WRITE,-863.0,,85299824,592.359889 ms
WRITE,-862.0,,85587805,594.359757 ms
WRITE,-861.0,,85875787,596.359632 ms
WRITE,-860.0,,86163768,598.359500 ms
WRITE,-859.0,,86451750,600.359375 ms
WRITE,-859.0,,86739731,602.359243 ms
WRITE,-858.0,,87027712,604.359111 ms
WRITE,-857.0,,87315694,606.358986 ms
WRITE,-856.0,,87603675,608.358854 ms
WRITE,-855.0,,87891657,610.358729 ms
WRITE,-855.0,,88179638,612.358597 ms
WRITE,-854.0,,88467620,614.358472 ms
WRITE,-853.0,,88755601,616.358340 ms
WRITE,-853.0,,89043582,618.358208 ms
WRITE,-852.0,,89331564,620.358083 ms
WRITE,-851.0,,89619545,622.357951 ms
WRITE,-851.0,,89907527,624.357826 ms
WRITE,-850.0,,90195508,626.357694 ms
WRITE,-849.0,,90483489,628.357563 ms
WRITE,-849.0,,90771471,630.357438 ms
WRITE,-848.0,,91059452,632.357306 ms
WRITE,-848.0,,91347434,634.357181 ms
WRITE,-847.0,,91635415,636.357049 ms
WRITE,-847.0,,91923397,638.356924 ms
WRITE,-846.0,,92211378,640.356792 ms
WRITE,-846.0,,92499359,642.356660 ms
WRITE,-845.0,,92787341,644.356535 ms
WRITE,-845.0,,93075322,646.356403 ms
WRITE,-844.0,,93363304,648.356278 ms
WRITE,-844.0,,93651285,650.356146 ms
WRITE,-843.0,,93939267,652.356021 ms
WRITE,-843.0,,94227248,654.355889 ms
WRITE,-843.0,,94515229,656.355757 ms
WRITE,-842.0,,94803211,658.355632 ms
WRITE,-842.0,,95091192,660.355500 ms
WRITE,-841.0,,95379174,662.355375 ms
WRITE,-841.0,,95667155,664.355243 ms
WRITE,-840.0,,95955136,666.355111 ms
WRITE,-840.0,,96243118,668.354986 ms
WRITE,-839.0,,96531099,670.354854 ms
WRITE,-839.0,,96819081,672.354729 ms
WRITE,-839.0,,97107062,674.354597 ms
WRITE,-838.0,,97395044,676.354472 ms
WRITE,-838.0,,97683025,678.354340 ms
WRITE,-837.0,,97971006,680.354208 ms
WRITE,-837.0,,98258988,682.354083 ms
WRITE,-837.0,,98546969,684.353951 ms
WRITE,-836.0,,98834951,686.353826 ms
WRITE,-836.0,,99122932,688.353694 ms
WRITE,-836.0,,99410914,690.353569 ms
WRITE,-835.0,,99698895,692.353438 ms
WRITE,-835.0,,99986876,694.353306 ms
WRITE,-835.0,,100274858,696.353181 ms
WRITE,-835.0,,100562839,698.353049 ms
